"Time","ankleAngleVel","kneeAngleVel","HipAngleVel","MetheadVel.X","MetheadVel.Z","heelVel.Z","lateralMalleoleiVel.Z","kneeMarkerVel.Z","hipMarkerVel.Z","footRotationAngle","hipAbdAdd","ankleAngle","kneeAngle","hipFlex","trunk.X","hip.X","knee.X","lateralMalleolei.X","heel.X","Methead.X","trunk.Y","hip.Y","knee.Y","lateralMalleolei.Y","heel.Y","Methead.Y","trunk.Z","hip.Z","knee.Z","lateralMalleolei.Z","heel.Z","Methead.Z"
3.76,-467.03,611.59,225.67,-0.0424,0.2449,0.8495,0.7127,0.1962,-0.1802,-5.2,158,3.1,61.9,158.1,2312.8,2304.47,2358.04,2253.65,2231.15,2281.21,411.16,406.53,389.09,397.93,399.11,394.55,433.47,385.7,221.85,110.77,94,51.57
3.765,-456.94,598.75,238.38,0.0389,0.3135,0.8672,0.7406,0.2441,-0.1865,-6.17,157.3,0.8,65,157.4,2315.84,2307.63,2364.43,2256.65,2233.19,2280.2,411.67,407.21,387.86,398.02,399.61,394.53,432.9,384.57,223.02,114.91,98.84,52.75
3.77,-413.43,556.8,250.27,0.1363,0.3834,0.8728,0.7571,0.2896,-0.1834,-7.11,156.3,-1.6,68,156.4,2318.87,2310.54,2370.62,2259.96,2236.03,2279.7,412.36,408.03,386.59,397.89,399.95,394.5,432.27,383.41,224.53,119.22,103.67,54.57
3.775,-344.67,504.83,238.33,0.2534,0.455,0.8641,0.7628,0.3355,-0.1769,-8.58,155.5,-3.6,70.7,155.5,2321.74,2313.5,2376.78,2263.92,2239.46,2280.08,412.88,408.61,385.43,398.05,400.42,394.3,431.57,382.24,226.37,123.44,108.48,56.95
3.78,-244.87,447.57,214.58,0.3873,0.5187,0.8379,0.7567,0.376,-0.1663,-10.37,154.6,-5.1,73.1,154.5,2324.54,2316.27,2382.48,2268.28,2243.27,2281.58,413.36,409.29,384.28,398.15,400.95,393.95,430.87,381.17,228.43,127.49,113.08,59.85
3.785,-148.45,400.71,221.79,0.5328,0.5669,0.7937,0.732,0.4135,-0.1486,-12.16,154,-6.1,75.1,154,2327.04,2319.1,2387.93,2273.07,2247.43,2284.05,414.46,409.79,383.4,398.23,401.19,393.3,430.2,380.2,230.56,131.37,117.38,62.96
3.79,-54.71,368.27,229.67,0.6868,0.5968,0.7338,0.6892,0.4409,-0.1261,-14.48,153.3,-6.5,76.9,153.3,2329.47,2321.75,2393.12,2277.88,2251.77,2287.4,415.45,410.39,382.79,398.26,401.6,392.4,429.67,379.55,232.75,135.03,121.33,66.26
3.795,19.25,349.41,307.11,0.8404,0.6057,0.6655,0.6344,0.4625,-0.1002,-16.84,152.3,-6.6,78.7,152.3,2331.84,2324.02,2398.25,2282.86,2256.6,2291.4,416.43,410.98,382.53,398.69,402.02,391.48,429.23,379.08,235.04,138.51,125.03,69.71
3.8,66.63,331.3,364.96,0.9866,0.595,0.5858,0.5712,0.4789,-0.0748,-19.13,151,-6.2,80.4,151.2,2334.1,2326.1,2403.35,2287.98,2261.7,2296.27,417.37,411.37,382.14,398.88,402.35,390.36,428.87,378.71,237.44,141.8,128.41,73.31
3.805,108.43,308.23,419.13,1.1147,0.5645,0.497,0.5042,0.493,-0.0495,-20.74,149.3,-5.7,82.1,149.4,2336.54,2327.81,2408.49,2293.35,2267.24,2301.78,418.15,412.13,382.08,399,402.32,389.24,428.6,378.41,239.96,144.8,131.31,76.81
3.81,114.36,266,422.29,1.2316,0.5216,0.4029,0.4297,0.5033,-0.0268,-22.2,147.7,-5.1,83.5,147.8,2338.77,2329.54,2413.65,2299.05,2273.01,2307.85,418.91,412.99,381.9,399.03,402.25,388.03,428.53,378.27,242.53,147.37,133.69,79.91
3.815,121.82,220.77,388.9,1.3414,0.4665,0.3065,0.355,0.5077,-0.0047,-23.97,145.7,-4.4,84.9,145.9,2341.04,2331.02,2419,2305.05,2279.12,2314.54,419.77,413.66,382.07,399.09,402.3,386.55,428.6,378.27,245.06,149.37,135.52,82.59
3.82,113.84,166.18,339.1,1.4451,0.4025,0.2104,0.2743,0.5086,0.0102,-25.27,144.5,-3.9,85.7,144.7,2342.8,2332.71,2424.09,2311.41,2285.52,2321.72,420.63,414.61,382.34,399.09,402.31,385.22,428.7,378.4,247.66,150.94,136.95,84.86
3.825,95.93,109.74,293.89,1.5384,0.3294,0.1116,0.1888,0.5049,0.0242,-26.23,143.2,-3.3,86.5,143.4,2344.63,2334.41,2429.25,2317.81,2292.16,2329.41,421.46,415.47,382.6,399.16,402.12,383.76,428.87,378.5,250.32,152,137.77,86.7
3.83,86.01,62.5,279.22,1.622,0.2553,0.0168,0.0998,0.4972,0.035,-27.08,142.3,-2.9,86.9,142.5,2346.2,2336.27,2434.07,2324.39,2299.08,2337.31,422.36,416.48,382.93,399.31,401.89,382.35,429.03,378.69,253.08,152.7,137.92,88.08
3.835,66.82,10.76,263.59,1.7029,0.1846,-0.0748,0.0153,0.4842,0.0476,-27.37,141.1,-2.5,87.1,141.2,2347.87,2337.88,2438.97,2331.23,2306.28,2345.63,423.19,417.46,383.46,398.85,401.45,381.08,429.2,378.86,255.72,152.86,137.53,89.05
3.84,54.26,-42.16,248.59,1.7747,0.1202,-0.1587,-0.0598,0.4684,0.0615,-27.25,140.1,-2.2,87,140.1,2349.37,2339.54,2443.65,2338.34,2313.91,2354.47,423.69,418.69,383.88,398.75,401.04,380.15,429.37,379.32,258.14,152.78,136.66,89.59
3.845,45.18,-98.84,203.17,1.8408,0.0629,-0.2373,-0.1296,0.4456,0.0736,-27.07,139,-2,86.7,139,2351.07,2341.21,2448.25,2345.44,2321.64,2363.65,424.2,419.53,384.57,398.22,400.68,379.21,429.7,379.59,260.48,152.23,135.55,89.83
3.85,34.3,-160.62,144.38,1.9001,0.0135,-0.3073,-0.1929,0.4154,0.0888,-26.91,138.4,-1.8,86,138.3,2352.74,2343.2,2452.64,2352.96,2329.64,2373.19,424.68,420.38,385.07,397.71,400.23,378.12,430.07,379.92,262.68,151.24,133.99,89.78
3.855,27.24,-212.89,79.41,1.9625,-0.0284,-0.3685,-0.2496,0.3785,0.1016,-26.63,138,-1.6,85.1,137.8,2354.54,2345.33,2456.79,2360.35,2337.67,2382.88,425.16,421.11,385.86,397.17,399.84,377.17,430.5,380.16,264.82,149.79,132.15,89.57
3.86,10.55,-263.15,44.78,2.0186,-0.0613,-0.4227,-0.299,0.3393,0.1162,-26.19,137.8,-1.5,83.8,137.7,2356.34,2347.75,2460.89,2368.28,2346.08,2392.99,425.65,421.65,386.71,396.62,399.47,376.4,430.87,380.65,266.74,148.14,129.94,89.15
3.865,-0.08,-308.31,11.92,2.0694,-0.0855,-0.4691,-0.3453,0.2994,0.1231,-25.77,137.6,-1.4,82.4,137.6,2358.3,2350.28,2465.05,2376.04,2354.8,2403.27,426.06,421.92,387.48,395.95,398.99,375.59,431.3,381.34,268.48,146.38,127.59,88.6
3.87,-4.3,-347.23,1.34,2.115,-0.1031,-0.5133,-0.3865,0.2556,0.1304,-24.85,137.5,-1.6,80.8,137.4,2360.47,2352.91,2469.03,2384.46,2363.89,2413.77,426.28,422.37,388.35,395.29,398.18,375.09,431.63,382.08,269.94,144.46,125.08,88
3.875,-0.64,-388.65,-12.46,2.1569,-0.1154,-0.5493,-0.417,0.2098,0.1345,-24.04,137.2,-1.6,78.9,137.3,2362.8,2355.58,2472.97,2392.91,2373.16,2424.41,426.54,422.2,389.28,394.59,397.44,374.58,431.97,382.94,271.09,142.35,122.4,87.37
3.88,19.47,-420.57,-43.42,2.1955,-0.1251,-0.5782,-0.4427,0.1594,0.1366,-23.19,137.2,-1.6,76.8,137.2,2365.24,2358.37,2476.68,2401.67,2382.64,2435.43,426.35,422.16,390.1,393.9,396.77,374.15,432.4,383.77,272.01,140.22,119.5,86.66
3.885,28.43,-452.42,-52.7,2.2274,-0.1283,-0.597,-0.4657,0.1088,0.1296,-22.11,137.2,-1.4,74.7,137.3,2367.64,2361.14,2480.41,2410.44,2392.19,2446.56,426.38,422.06,390.9,392.91,395.95,373.86,432.93,384.67,272.69,137.91,116.39,85.98
3.89,31.36,-478.85,-77.12,2.257,-0.1281,-0.6103,-0.4883,0.055,0.1132,-20.9,137.5,-1.2,72.3,137.6,2369.97,2364,2483.99,2419.53,2401.88,2457.94,426.24,421.82,391.71,392.54,395.08,373.66,433.37,385.47,273.11,135.51,113.2,85.31
3.895,12.64,-507.75,-80.13,2.2786,-0.123,-0.6183,-0.5026,0.0047,0.0933,-19.98,137.5,-1.1,69.9,137.7,2372.3,2366.58,2487.4,2428.82,2411.86,2469.41,426.17,421.55,392.7,391.81,394.36,373.44,433.67,386.11,273.26,132.9,109.89,84.67
3.9,-11.48,-536.82,-100.31,2.2886,-0.1126,-0.6205,-0.5094,-0.0465,0.0701,-18.64,137.8,-1,67.3,138,2374.44,2369.24,2490.58,2438.3,2422.16,2481.04,426.12,421.65,393.28,391.45,393.26,373.39,433.77,386.65,273.17,130.39,106.53,84.01
3.905,-31.79,-553.44,-106.18,2.2856,-0.0963,-0.6138,-0.513,-0.0966,0.0416,-17.59,138,-1.2,64.5,138.2,2376.74,2371.75,2493.57,2447.77,2432.69,2492.65,426.15,421.64,394,390.83,392.28,373.28,433.83,386.99,272.79,127.65,103.25,83.32
3.91,-54.08,-573.55,-119.84,2.2775,-0.0773,-0.5988,-0.5097,-0.1491,0.0091,-16.4,138.7,-1.4,61.6,138.8,2378.8,2374.51,2496.35,2457.35,2443.08,2504.36,426.05,421.86,394.76,390.44,391.28,373.24,433.6,387.13,272.18,124.85,100.09,82.73
3.915,-63.13,-590.37,-128.26,2.2578,-0.0552,-0.5759,-0.5009,-0.2011,-0.0274,-15.35,138.9,-1.7,58.8,139,2381.17,2377.08,2499.14,2466.86,2453.74,2516.12,425.9,422.11,395.62,390.25,390.38,373.25,433.37,387,271.23,121.96,97.08,82.19
3.92,-76.73,-607.19,-115.89,2.2258,-0.032,-0.545,-0.4832,-0.2519,-0.0622,-14.28,139.6,-2.1,55.8,139.7,2383.34,2379.78,2501.66,2476.48,2464.27,2527.69,425.84,422.2,396.62,390,389.7,373.56,433.07,386.74,270.17,119.33,94.16,81.85
3.925,-82.87,-623.7,-119.41,2.173,-0.0087,-0.5067,-0.464,-0.3026,-0.0981,-13.65,139.9,-2.4,52.7,140.1,2385.74,2382.28,2503.95,2485.91,2475.08,2538.84,425.75,422.09,397.51,389.81,389.29,373.8,432.73,386.44,268.76,116.88,91.38,81.74
3.93,-89.05,-627.63,-87.12,2.1036,0.0097,-0.4662,-0.4393,-0.3514,-0.1316,-12.83,140.6,-2.9,49.5,140.6,2388.04,2384.88,2506,2495.51,2485.52,2549.71,425.54,422.31,398.51,389.7,388.7,374.09,432.23,385.85,267.17,114.57,88.81,81.84
3.935,-99.3,-626.68,-64.11,2.0112,0.0193,-0.4273,-0.4139,-0.3988,-0.1629,-11.93,140.9,-3.4,46.3,140.9,2390.47,2387.35,2508.09,2504.88,2496,2560.44,425.5,422.55,399.64,389.69,388.16,374.55,431.6,385.12,265.23,112.42,86.45,82.12
3.94,-110.1,-614.29,-34.42,1.899,0.0151,-0.3944,-0.3874,-0.4387,-0.1891,-11.19,141.1,-3.8,43.2,141.1,2393,2389.75,2510.04,2513.97,2506.12,2570.83,425.28,422.66,400.78,389.91,387.83,375.03,430.9,384.1,263.05,110.46,84.41,82.55
3.945,-135.74,-602.63,-39.9,1.7682,-0.0054,-0.3693,-0.3673,-0.4712,-0.2126,-10.6,141.2,-4.4,40.2,141.2,2395.7,2392.12,2511.84,2522.65,2515.87,2580.7,424.83,422.71,401.77,389.94,387.84,375.7,430.13,383,260.66,108.74,82.64,83.08
3.95,-158.89,-580.42,-44.78,1.6221,-0.0464,-0.3533,-0.3546,-0.4913,-0.2333,-9.96,141.3,-5.1,37.2,141.3,2398.64,2394.65,2513.46,2530.75,2524.91,2589.69,424.61,422.56,402.57,390.41,387.83,376.45,429.2,381.74,258.05,107.19,81.19,83.58
3.955,-176.86,-539.37,-78.69,1.4579,-0.1054,-0.349,-0.3557,-0.5038,-0.2508,-9.46,141.9,-6.1,34.3,141.8,2401.77,2397.67,2515.18,2538.3,2532.98,2597.83,423.99,422.49,403.7,391.08,388.2,377.4,428.43,380.41,255.23,105.69,79.94,83.8
3.96,-179.41,-474.13,-77.69,1.2762,-0.1829,-0.3562,-0.3668,-0.5096,-0.27,-8.87,142.3,-7,31.6,142.2,2405.3,2400.86,2517.01,2545.14,2540.11,2604.92,423.24,422.25,404.83,392.17,388.84,378.73,427.63,378.98,252.24,104.16,78.73,83.69
3.965,-162.74,-385.82,-94.43,1.0827,-0.2735,-0.3717,-0.3895,-0.5112,-0.2842,-8.32,142.9,-8,29.4,142.8,2408.8,2404.25,2518.94,2550.92,2546.25,2611.07,422.71,421.58,405.76,393.2,389.73,380.25,426.77,377.55,249.3,102.59,77.36,82.95
3.97,-134.91,-279.38,-98.87,0.8885,-0.349,-0.3786,-0.4147,-0.5113,-0.2969,-7.75,143,-8.7,27.7,142.9,2412.9,2407.78,2521.06,2555.72,2551.27,2616.11,422.03,420.72,406.53,394.44,390.69,381.87,425.73,376.11,246.61,100.97,75.7,81.58
